CustomerID,CustomerName,CustomerCategoryName,PrimaryContact,PhoneNumber,FaxNumber,WebsiteURL,DeliveryMethod,CityName
866,Jay Bhuiyan,Gift Store,Jay Bhuiyan,(215) 555-0100,(215) 555-0101,http://www.microsoft.com/JayBhuiyan/,Delivery Van,Mount Pocono
867,Jasna Cerkez,Computer Store,Jasna Cerkez,(304) 555-0100,(304) 555-0101,http://www.microsoft.com/JasnaCerkez/,Delivery Van,Elk Garden
868,Laura Sykorova,Novelty Shop,Laura Sykorova,(316) 555-0100,(316) 555-0101,http://www.microsoft.com/LauraSykorova/,Delivery Van,Coyville
869,Abel Tatarescu,Novelty Shop,Abel Tatarescu,(217) 555-0100,(217) 555-0101,http://www.microsoft.com/AbelTatarescu/,Delivery Van,La Grange Park
870,In-Su Bae,Gift Store,In-Su Bae,(206) 555-0100,(206) 555-0101,http://www.microsoft.com/In-SuBae/,Delivery Van,Meadowdale
871,Darshana Madhunapantula,Computer Store,Darshana Madhunapantula,(240) 555-0100,(240) 555-0101,http://www.microsoft.com/DarshanaMadhunapantula/,Delivery Van,Tolchester Beach
872,Katerina Hadrabova,Corporate,Katerina Hadrabova,(219) 555-0100,(219) 555-0101,http://www.microsoft.com/KaterinaHadrabova/,Delivery Van,La Paz
873,Hana Hlouskova,Supermarket,Hana Hlouskova,(505) 555-0100,(505) 555-0101,http://www.microsoft.com/HanaHlouskova/,Delivery Van,Moquino
874,Daniel Martensson,Novelty Shop,Daniel Martensson,(225) 555-0100,(225) 555-0101,http://www.microsoft.com/DanielMartensson/,Delivery Van,Mamou
875,Philip Walker,Novelty Shop,Philip Walker,(216) 555-0100,(216) 555-0101,http://www.microsoft.com/PhilipWalker/,Delivery Van,Waite Hill
876,Marie LeBatelier,Novelty Shop,Marie LeBatelier,(210) 555-0100,(210) 555-0101,http://www.microsoft.com/MarieLeBatelier/,Delivery Van,Coupland
877,Leyla Siavashi,Gift Store,Leyla Siavashi,(201) 555-0100,(201) 555-0101,http://www.microsoft.com/LeylaSiavashi/,Delivery Van,Marcella
878,Miriam House,Corporate,Miriam House,(701) 555-0100,(701) 555-0101,http://www.microsoft.com/MiriamHouse/,Delivery Van,Makoti
879,Jitka Necesana,Computer Store,Jitka Necesana,(212) 555-0100,(212) 555-0101,http://www.microsoft.com/JitkaNecesana/,Delivery Van,Conesus Lake
880,Edmee Glissen,Computer Store,Edmee Glissen,(208) 555-0100,(208) 555-0101,http://www.microsoft.com/EdmeeGlissen/,Delivery Van,McCammon
881,Magdalena Michnova,Computer Store,Magdalena Michnova,(907) 555-0100,(907) 555-0101,http://www.microsoft.com/MagdalenaMichnova/,Delivery Van,Wrangell
882,Maryann Huddleston,Gift Store,Maryann Huddleston,(304) 555-0100,(304) 555-0101,http://www.microsoft.com/MaryannHuddleston/,Delivery Van,Robertsburg
883,Radha Barua,Gift Store,Radha Barua,(405) 555-0100,(405) 555-0101,http://www.microsoft.com/RadhaBarua/,Delivery Van,McQueen
884,Anindya Ghatak,Computer Store,Anindya Ghatak,(219) 555-0100,(219) 555-0101,http://www.microsoft.com/AnindyaGhatak/,Delivery Van,Switz City
885,Chandrashekhar Dasgupta,Corporate,Chandrashekhar Dasgupta,(208) 555-0100,(208) 555-0101,http://www.microsoft.com/ChandrashekharDasgupta/,Delivery Van,New Plymouth
886,Debbie Molina,Supermarket,Debbie Molina,(270) 555-0100,(270) 555-0101,http://www.microsoft.com/DebbieMolina/,Delivery Van,Garlin
887,Baran Jonsson,Supermarket,Baran Jonsson,(458) 555-0100,(458) 555-0101,http://www.microsoft.com/BaranJonsson/,Delivery Van,Cave Junction
888,Jai Lamble,Corporate,Jai Lamble,(479) 555-0100,(479) 555-0101,http://www.microsoft.com/JaiLamble/,Delivery Van,Grider
889,Sointu Savonheimo,Gift Store,Sointu Savonheimo,(701) 555-0100,(701) 555-0101,http://www.microsoft.com/SointuSavonheimo/,Delivery Van,Argusville
890,Olya Izmaylov,Computer Store,Olya Izmaylov,(210) 555-0100,(210) 555-0101,http://www.microsoft.com/OlyaIzmaylov/,Delivery Van,Flowella
891,Taneli Riutta,Supermarket,Taneli Riutta,(276) 555-0100,(276) 555-0101,http://www.microsoft.com/TaneliRiutta/,Delivery Van,Sandy Level
892,Bahaar Asef zade,Supermarket,Bahaar Asef zade,(225) 555-0100,(225) 555-0101,http://www.microsoft.com/BahaarAsefzade/,Delivery Van,Alden Bridge
893,Leyla Asef zade,Novelty Shop,Leyla Asef zade,(216) 555-0100,(216) 555-0101,http://www.microsoft.com/LeylaAsefzade/,Delivery Van,West Elkton
894,Gabriela Hernandes,Corporate,Gabriela Hernandes,(239) 555-0100,(239) 555-0101,http://www.microsoft.com/GabrielaHernandes/,Delivery Van,Cypress Quarters
895,Geza Roman,Corporate,Geza Roman,(215) 555-0100,(215) 555-0101,http://www.microsoft.com/GezaRoman/,Delivery Van,Oval
896,Leonardo Folliero,Supermarket,Leonardo Folliero,(339) 555-0100,(339) 555-0101,http://www.microsoft.com/LeonardoFolliero/,Delivery Van,Cotuit
897,Allan Mannik,Corporate,Allan Mannik,(218) 555-0100,(218) 555-0101,http://www.microsoft.com/AllanMannik/,Delivery Van,Lake Crystal
898,Gopalgobinda Sikdar,Computer Store,Gopalgobinda Sikdar,(307) 555-0100,(307) 555-0101,http://www.microsoft.com/GopalgobindaSikdar/,Delivery Van,Orpha
899,Chin-Sun Chang,Corporate,Chin-Sun Chang,(605) 555-0100,(605) 555-0101,http://www.microsoft.com/Chin-SunChang/,Delivery Van,Capa
900,Lilli Sokk,Gift Store,Lilli Sokk,(229) 555-0100,(229) 555-0101,http://www.microsoft.com/LilliSokk/,Delivery Van,Gresston
901,Adrian Andreasson,Corporate,Adrian Andreasson,(217) 555-0100,(217) 555-0101,http://www.microsoft.com/AdrianAndreasson/,Delivery Van,Du Quoin
902,Kamila Michnova,Supermarket,Kamila Michnova,(210) 555-0100,(210) 555-0101,http://www.microsoft.com/KamilaMichnova/,Delivery Van,The Colony
903,Bing Han,Computer Store,Bing Han,(228) 555-0100,(228) 555-0101,http://www.microsoft.com/BingHan/,Delivery Van,Darling
904,Olafs Rozitis,Corporate,Olafs Rozitis,(316) 555-0100,(316) 555-0101,http://www.microsoft.com/OlafsRozitis/,Delivery Van,Sherwin
905,Sara Huiting,Supermarket,Sara Huiting,(218) 555-0100,(218) 555-0101,http://www.microsoft.com/SaraHuiting/,Delivery Van,Bock
906,Ajitaab Pakalapati,Computer Store,Ajitaab Pakalapati,(209) 555-0100,(209) 555-0101,http://www.microsoft.com/AjitaabPakalapati/,Delivery Van,Caruthers
907,Eugen Agafitei,Supermarket,Eugen Agafitei,(252) 555-0100,(252) 555-0101,http://www.microsoft.com/EugenAgafitei/,Delivery Van,Shawboro
908,Sumati Bhat,Novelty Shop,Sumati Bhat,(206) 555-0100,(206) 555-0101,http://www.microsoft.com/SumatiBhat/,Delivery Van,Harbour Pointe
909,Dena Glissen,Supermarket,Dena Glissen,(316) 555-0100,(316) 555-0101,http://www.microsoft.com/DenaGlissen/,Delivery Van,Coffeyville
910,Elina Kaleja,Gift Store,Elina Kaleja,(225) 555-0100,(225) 555-0101,http://www.microsoft.com/ElinaKaleja/,Delivery Van,Golden Meadow
911,Liidia Lepp,Gift Store,Liidia Lepp,(276) 555-0100,(276) 555-0101,http://www.microsoft.com/LiidiaLepp/,Delivery Van,Oakpark
912,Volkan senturk,Computer Store,Volkan senturk,(276) 555-0100,(276) 555-0101,http://www.microsoft.com/Volkansenturk/,Delivery Van,Wyndham
913,Violetta KlanCisar,Supermarket,Violetta KlanCisar,(225) 555-0100,(225) 555-0101,http://www.microsoft.com/ViolettaKlanCisar/,Delivery Van,Bayou Cane
914,Chandana Shasthri,Supermarket,Chandana Shasthri,(803) 555-0100,(803) 555-0101,http://www.microsoft.com/ChandanaShasthri/,Delivery Van,Nesmith
915,Ana Florea,Corporate,Ana Florea,(210) 555-0100,(210) 555-0101,http://www.microsoft.com/AnaFlorea/,Delivery Van,Buchanan Lake Village
916,Pinja Jantunen,Gift Store,Pinja Jantunen,(308) 555-0100,(308) 555-0101,http://www.microsoft.com/PinjaJantunen/,Delivery Van,Nehawka
917,Pari Hosseini,Novelty Shop,Pari Hosseini,(505) 555-0100,(505) 555-0101,http://www.microsoft.com/PariHosseini/,Delivery Van,Soham
918,Isidora Morales,Novelty Shop,Isidora Morales,(406) 555-0100,(406) 555-0101,http://www.microsoft.com/IsidoraMorales/,Delivery Van,Twodot
919,Kertu Sokk,Computer Store,Kertu Sokk,(212) 555-0100,(212) 555-0101,http://www.microsoft.com/KertuSokk/,Delivery Van,Greig
920,Gayatri Gajula,Computer Store,Gayatri Gajula,(212) 555-0100,(212) 555-0101,http://www.microsoft.com/GayatriGajula/,Delivery Van,Shenorock
921,Victoria Lacusta,Supermarket,Victoria Lacusta,(212) 555-0100,(212) 555-0101,http://www.microsoft.com/VictoriaLacusta/,Delivery Van,Conewango
922,Sumati Chatterjee,Gift Store,Sumati Chatterjee,(231) 555-0100,(231) 555-0101,http://www.microsoft.com/SumatiChatterjee/,Delivery Van,North Muskegon
923,Tai Bach,Novelty Shop,Tai Bach,(219) 555-0100,(219) 555-0101,http://www.microsoft.com/TaiBach/,Delivery Van,Fortville
924,Eva Schulteisz,Novelty Shop,Eva Schulteisz,(252) 555-0100,(252) 555-0101,http://www.microsoft.com/EvaSchulteisz/,Delivery Van,Hightsville
925,Can ozcan,Corporate,Can ozcan,(215) 555-0100,(215) 555-0101,http://www.microsoft.com/Canozcan/,Delivery Van,Oley
926,Richard Friar,Corporate,Richard Friar,(339) 555-0100,(339) 555-0101,http://www.microsoft.com/RichardFriar/,Delivery Van,North Eastham
927,Matyas Sedlar,Novelty Shop,Matyas Sedlar,(270) 555-0100,(270) 555-0101,http://www.microsoft.com/MatyasSedlar/,Delivery Van,Calvert City
928,Arijit Bhuiyan,Computer Store,Arijit Bhuiyan,(212) 555-0100,(212) 555-0101,http://www.microsoft.com/ArijitBhuiyan/,Delivery Van,Esopus
929,Vladimir Henzl,Supermarket,Vladimir Henzl,(907) 555-0100,(907) 555-0101,http://www.microsoft.com/VladimirHenzl/,Delivery Van,Port Chilkoot
930,Shantanu Huq,Gift Store,Shantanu Huq,(252) 555-0100,(252) 555-0101,http://www.microsoft.com/ShantanuHuq/,Delivery Van,Cramerton
931,Nada Jovanovic,Corporate,Nada Jovanovic,(215) 555-0100,(215) 555-0101,http://www.microsoft.com/NadaJovanovic/,Delivery Van,North York
932,Nicolo Cattaneo,Corporate,Nicolo Cattaneo,(212) 555-0100,(212) 555-0101,http://www.microsoft.com/NicoloCattaneo/,Delivery Van,Schoharie
933,Joel Carrillo,Computer Store,Joel Carrillo,(405) 555-0100,(405) 555-0101,http://www.microsoft.com/JoelCarrillo/,Delivery Van,Drumright
934,Ivan Sepulveda,Novelty Shop,Ivan Sepulveda,(218) 555-0100,(218) 555-0101,http://www.microsoft.com/IvanSepulveda/,Delivery Van,Northrop
935,Daevasree Samavedam,Corporate,Daevasree Samavedam,(201) 555-0100,(201) 555-0101,http://www.microsoft.com/DaevasreeSamavedam/,Delivery Van,Golf View
936,Ludmila Smidova,Novelty Shop,Ludmila Smidova,(480) 555-0100,(480) 555-0101,http://www.microsoft.com/LudmilaSmidova/,Delivery Van,Tempe
937,Manca Hrastovsek,Gift Store,Manca Hrastovsek,(205) 555-0100,(205) 555-0101,http://www.microsoft.com/MancaHrastovsek/,Delivery Van,Southside
938,Anna Gyarmathi,Novelty Shop,Anna Gyarmathi,(252) 555-0100,(252) 555-0101,http://www.microsoft.com/AnnaGyarmathi/,Delivery Van,Kannapolis
939,Ioana Florea,Supermarket,Ioana Florea,(339) 555-0100,(339) 555-0101,http://www.microsoft.com/IoanaFlorea/,Delivery Van,Nahant
940,Lorin Astrom,Gift Store,Lorin Astrom,(210) 555-0100,(210) 555-0101,http://www.microsoft.com/LorinAstrom/,Delivery Van,Port Alto
941,Bishwa Chatterjee,Novelty Shop,Bishwa Chatterjee,(239) 555-0100,(239) 555-0101,http://www.microsoft.com/BishwaChatterjee/,Delivery Van,Lake Clarke Shores
942,Chaayaadaevi Sonti,Corporate,Chaayaadaevi Sonti,(217) 555-0100,(217) 555-0101,http://www.microsoft.com/ChaayaadaeviSonti/,Delivery Van,Roachtown
943,Drazenka Jelic,Novelty Shop,Drazenka Jelic,(803) 555-0100,(803) 555-0101,http://www.microsoft.com/DrazenkaJelic/,Delivery Van,Cherry Grove Beach
944,Ida Celma,Novelty Shop,Ida Celma,(319) 555-0100,(319) 555-0101,http://www.microsoft.com/IdaCelma/,Delivery Van,Hawarden
945,Hoc Tran,Computer Store,Hoc Tran,(339) 555-0100,(339) 555-0101,http://www.microsoft.com/HocTran/,Delivery Van,White Horse Beach
946,David safranek,Supermarket,David safranek,(215) 555-0100,(215) 555-0101,http://www.microsoft.com/Davidsafranek/,Delivery Van,Toughkenamon
947,Svetlana Todorovic,Supermarket,Svetlana Todorovic,(206) 555-0100,(206) 555-0101,http://www.microsoft.com/SvetlanaTodorovic/,Delivery Van,Venersborg
948,Richard Zahradnicek,Supermarket,Richard Zahradnicek,(314) 555-0100,(314) 555-0101,http://www.microsoft.com/RichardZahradnicek/,Delivery Van,Jane
949,Seo-yun Paik,Corporate,Seo-yun Paik,(210) 555-0100,(210) 555-0101,http://www.microsoft.com/Seo-yunPaik/,Delivery Van,Jones Creek
950,Emily Whittle,Corporate,Emily Whittle,(231) 555-0100,(231) 555-0101,http://www.microsoft.com/EmilyWhittle/,Delivery Van,Huntington Woods
951,Eliza Persson,Supermarket,Eliza Persson,(209) 555-0100,(209) 555-0101,http://www.microsoft.com/ElizaPersson/,Delivery Van,Jesmond Dene
952,Chuan Wattanasin,Novelty Shop,Chuan Wattanasin,(217) 555-0100,(217) 555-0101,http://www.microsoft.com/ChuanWattanasin/,Delivery Van,Flanagan
953,Linh Dao,Supermarket,Linh Dao,(228) 555-0100,(228) 555-0101,http://www.microsoft.com/LinhDao/,Delivery Van,Mashulaville
954,Nasrin Omidzadeh,Supermarket,Nasrin Omidzadeh,(239) 555-0100,(239) 555-0101,http://www.microsoft.com/NasrinOmidzadeh/,Delivery Van,Mary Esther
955,Raghu Sandhu,Novelty Shop,Raghu Sandhu,(240) 555-0100,(240) 555-0101,http://www.microsoft.com/RaghuSandhu/,Delivery Van,Bowleys Quarters
956,Nhung Thach,Computer Store,Nhung Thach,(480) 555-0100,(480) 555-0101,http://www.microsoft.com/NhungThach/,Delivery Van,Red Mesa
957,Hee-Young Suh,Novelty Shop,Hee-Young Suh,(209) 555-0100,(209) 555-0101,http://www.microsoft.com/Hee-YoungSuh/,Delivery Van,Nicasio
958,Valentin Tirlea,Gift Store,Valentin Tirlea,(210) 555-0100,(210) 555-0101,http://www.microsoft.com/ValentinTirlea/,Delivery Van,Pharr
959,Dhaatri Chavva,Novelty Shop,Dhaatri Chavva,(207) 555-0100,(207) 555-0101,http://www.microsoft.com/DhaatriChavva/,Delivery Van,Edgecomb
960,Edgar Jogi,Computer Store,Edgar Jogi,(209) 555-0100,(209) 555-0101,http://www.microsoft.com/EdgarJogi/,Delivery Van,Bombay Beach
961,Rani Ganguly,Gift Store,Rani Ganguly,(209) 555-0100,(209) 555-0101,http://www.microsoft.com/RaniGanguly/,Delivery Van,Arrowhead Highlands
962,Bhagavati Vinjamuri,Supermarket,Bhagavati Vinjamuri,(319) 555-0100,(319) 555-0101,http://www.microsoft.com/BhagavatiVinjamuri/,Delivery Van,Ewart
963,Be Trang,Corporate,Be Trang,(405) 555-0100,(405) 555-0101,http://www.microsoft.com/BeTrang/,Delivery Van,Watonga
964,Ingrida Zeltina,Supermarket,Ingrida Zeltina,(239) 555-0100,(239) 555-0101,http://www.microsoft.com/IngridaZeltina/,Delivery Van,Trilby
965,Phoung Cu,Corporate,Phoung Cu,(208) 555-0100,(208) 555-0101,http://www.microsoft.com/PhoungCu/,Delivery Van,McCall
966,Sara Walkky,Supermarket,Sara Walkky,(303) 555-0100,(303) 555-0101,http://www.microsoft.com/SaraWalkky/,Delivery Van,Chipita Park
967,Meera Patel,Gift Store,Meera Patel,(217) 555-0100,(217) 555-0101,http://www.microsoft.com/MeeraPatel/,Delivery Van,Hanaford
968,Anca Gogean,Corporate,Anca Gogean,(209) 555-0100,(209) 555-0101,http://www.microsoft.com/AncaGogean/,Delivery Van,Arrowbear Lake
969,Staffan Persson,Computer Store,Staffan Persson,(314) 555-0100,(314) 555-0101,http://www.microsoft.com/StaffanPersson/,Delivery Van,Phelps City
970,Isidora Urias,Novelty Shop,Isidora Urias,(239) 555-0100,(239) 555-0101,http://www.microsoft.com/IsidoraUrias/,Delivery Van,Bratt
971,Dhanishta Mokkapati,Corporate,Dhanishta Mokkapati,(907) 555-0100,(907) 555-0101,http://www.microsoft.com/DhanishtaMokkapati/,Delivery Van,Iliamna
972,Lakshmi Benipal,Computer Store,Lakshmi Benipal,(209) 555-0100,(209) 555-0101,http://www.microsoft.com/LakshmiBenipal/,Delivery Van,Lompoc
973,Kumar Kamei,Novelty Shop,Kumar Kamei,(304) 555-0100,(304) 555-0101,http://www.microsoft.com/KumarKamei/,Delivery Van,Middleway
974,Emil Roman,Computer Store,Emil Roman,(210) 555-0100,(210) 555-0101,http://www.microsoft.com/EmilRoman/,Delivery Van,Kopperl
975,Prabodh Nair,Novelty Shop,Prabodh Nair,(605) 555-0100,(605) 555-0101,http://www.microsoft.com/PrabodhNair/,Delivery Van,Tschetter Colony
976,Alinne Matos,Computer Store,Alinne Matos,(229) 555-0100,(229) 555-0101,http://www.microsoft.com/AlinneMatos/,Delivery Van,Sea Island
977,Mauno Laurila,Novelty Shop,Mauno Laurila,(216) 555-0100,(216) 555-0101,http://www.microsoft.com/MaunoLaurila/,Delivery Van,North Eaton
978,Baalaamjali Devulapalli,Supermarket,Baalaamjali Devulapalli,(505) 555-0100,(505) 555-0101,http://www.microsoft.com/BaalaamjaliDevulapalli/,Delivery Van,Puerto de Luna
979,Melani Ravlen,Corporate,Melani Ravlen,(405) 555-0100,(405) 555-0101,http://www.microsoft.com/MelaniRavlen/,Delivery Van,Cookietown
980,Om Yadav,Novelty Shop,Om Yadav,(262) 555-0100,(262) 555-0101,http://www.microsoft.com/OmYadav/,Delivery Van,Lunds
981,Mahmut ozbek,Gift Store,Mahmut ozbek,(339) 555-0100,(339) 555-0101,http://www.microsoft.com/Mahmutozbek/,Delivery Van,Bernardston
982,Yves Belisle,Supermarket,Yves Belisle,(480) 555-0100,(480) 555-0101,http://www.microsoft.com/YvesBelisle/,Delivery Van,Walapai
983,Sabine Alksne,Supermarket,Sabine Alksne,(479) 555-0100,(479) 555-0101,http://www.microsoft.com/SabineAlksne/,Delivery Van,Grannis
984,Kamala Nishad,Corporate,Kamala Nishad,(201) 555-0100,(201) 555-0101,http://www.microsoft.com/KamalaNishad/,Delivery Van,Haddon Heights
985,Roko Ilic,Corporate,Roko Ilic,(262) 555-0100,(262) 555-0101,http://www.microsoft.com/RokoIlic/,Delivery Van,Grantsburg
986,Neil Farrelly,Novelty Shop,Neil Farrelly,(215) 555-0100,(215) 555-0101,http://www.microsoft.com/NeilFarrelly/,Delivery Van,Sabinsville
987,Akhil Nadar,Supermarket,Akhil Nadar,(479) 555-0100,(479) 555-0101,http://www.microsoft.com/AkhilNadar/,Delivery Van,Schaal
988,Maksims Krastins,Gift Store,Maksims Krastins,(304) 555-0100,(304) 555-0101,http://www.microsoft.com/MaksimsKrastins/,Delivery Van,Lorentz
989,Milinka Zujovic,Gift Store,Milinka Zujovic,(316) 555-0100,(316) 555-0101,http://www.microsoft.com/MilinkaZujovic/,Delivery Van,Zurich
990,Andris Saulitis,Corporate,Andris Saulitis,(210) 555-0100,(210) 555-0101,http://www.microsoft.com/AndrisSaulitis/,Delivery Van,El Refugio
991,Valter Viiding,Supermarket,Valter Viiding,(216) 555-0100,(216) 555-0101,http://www.microsoft.com/ValterViiding/,Delivery Van,Cuyahoga Heights
992,Amarakumaar Gadiyaram,Novelty Shop,Amarakumaar Gadiyaram,(303) 555-0100,(303) 555-0101,http://www.microsoft.com/AmarakumaarGadiyaram/,Delivery Van,Vollmar
993,Gasper Havzija,Gift Store,Gasper Havzija,(314) 555-0100,(314) 555-0101,http://www.microsoft.com/GasperHavzija/,Delivery Van,Shell Knob
994,Libuse Kuchtova,Supermarket,Libuse Kuchtova,(210) 555-0100,(210) 555-0101,http://www.microsoft.com/LibuseKuchtova/,Delivery Van,Van Alstyne
995,Kumar Naicker,Novelty Shop,Kumar Naicker,(262) 555-0100,(262) 555-0101,http://www.microsoft.com/KumarNaicker/,Delivery Van,Oconto Falls
996,Laszlo Gardenier,Gift Store,Laszlo Gardenier,(215) 555-0100,(215) 555-0101,http://www.microsoft.com/LaszloGardenier/,Delivery Van,Marion Hill
997,Nada Ana Slosar,Supermarket,Nada Ana Slosar,(239) 555-0100,(239) 555-0101,http://www.microsoft.com/NadaAnaSlosar/,Delivery Van,Cloud Lake
998,Mahavir Sonkar,Computer Store,Mahavir Sonkar,(505) 555-0100,(505) 555-0101,http://www.microsoft.com/MahavirSonkar/,Delivery Van,Pastura
999,Kristi Part,Supermarket,Kristi Part,(702) 555-0100,(702) 555-0101,http://www.microsoft.com/KristiPart/,Delivery Van,Yerington
1000,Krishnam Allu,Novelty Shop,Krishnam Allu,(405) 555-0100,(405) 555-0101,http://www.microsoft.com/KrishnamAllu/,Delivery Van,Catesby
1001,Dinh Mai,Computer Store,Dinh Mai,(210) 555-0100,(210) 555-0101,http://www.microsoft.com/,Delivery Van,Dorchester
1002,Stefan Selezeanu,Computer Store,Stefan Selezeanu,(212) 555-0100,(212) 555-0101,http://www.microsoft.com/,Delivery Van,Copake
1003,Hue Ton,Supermarket,Hue Ton,(252) 555-0100,(252) 555-0101,http://www.microsoft.com/,Delivery Van,Holden Beach
1004,Drishti Bose,Gift Store,Drishti Bose,(479) 555-0100,(479) 555-0101,http://www.microsoft.com/,Delivery Van,Wesson
1005,Bhadram Kamasamudram,Novelty Shop,Bhadram Kamasamudram,(802) 555-0100,(802) 555-0101,http://www.microsoft.com/,Delivery Van,Wells
1006,Taj Syme,Novelty Shop,Taj Syme,(216) 555-0100,(216) 555-0101,http://www.microsoft.com/,Delivery Van,Oakshade
1007,Irma Berzina,Corporate,Irma Berzina,(458) 555-0100,(458) 555-0101,http://www.microsoft.com/,Delivery Van,Newberg
1008,Vedrana Kovacevic,Novelty Shop,Vedrana Kovacevic,(479) 555-0100,(479) 555-0101,http://www.microsoft.com/,Delivery Van,Reader
1009,Bhagavateeprasaad Malladi,Computer Store,Bhagavateeprasaad Malladi,(479) 555-0100,(479) 555-0101,http://www.microsoft.com/,Delivery Van,Greenfield
1010,Serdar ozCelik,Supermarket,Serdar ozCelik,(210) 555-0100,(210) 555-0101,http://www.microsoft.com/,Delivery Van,Dawn
1011,Rajeev Sandhu,Gift Store,Rajeev Sandhu,(458) 555-0100,(458) 555-0101,http://www.microsoft.com/,Delivery Van,Wasco
1012,Urve Kasesalu,Corporate,Urve Kasesalu,(319) 555-0100,(319) 555-0101,http://www.microsoft.com/,Delivery Van,Cherokee
1013,Annette  Hetu,Computer Store,Annette  Hetu,(405) 555-0100,(405) 555-0101,http://www.microsoft.com/,Delivery Van,Hanna
1014,Narendra Tickoo,Novelty Shop,Narendra Tickoo,(803) 555-0100,(803) 555-0101,http://www.microsoft.com/,Delivery Van,Dillon
1015,Isa Hulsegge,Computer Store,Isa Hulsegge,(252) 555-0100,(252) 555-0101,http://www.microsoft.com/,Delivery Van,Saxapahaw
1016,Aive Petrov,Supermarket,Aive Petrov,(316) 555-0100,(316) 555-0101,http://www.microsoft.com/,Delivery Van,Virgil
1017,David Novacek ,Gift Store,David Novacek ,(423) 555-0100,(423) 555-0101,http://www.microsoft.com/,Delivery Van,Corryton
1018,Nils Kaulins,Computer Store,Nils Kaulins,(406) 555-0100,(406) 555-0101,http://www.microsoft.com/,Delivery Van,Greycliff
1019,Dhanishta Pullela,Novelty Shop,Dhanishta Pullela,(304) 555-0100,(304) 555-0101,http://www.microsoft.com/,Delivery Van,Gallipolis Ferry
1020,Hai Banh,Computer Store,Hai Banh,(252) 555-0100,(252) 555-0101,http://www.microsoft.com/,Delivery Van,Claremont
1021,Fabrice Cloutier,Supermarket,Fabrice Cloutier,(252) 555-0100,(252) 555-0101,http://www.microsoft.com/,Delivery Van,Staley
1022,Nadir Seddigh,Computer Store,Nadir Seddigh,(907) 555-0100,(907) 555-0101,http://www.microsoft.com/,Delivery Van,Biorka
1023,Farzana Habibi,Corporate,Farzana Habibi,(219) 555-0100,(219) 555-0101,http://www.microsoft.com/,Delivery Van,Brookville
1024,Arka Chatterjee,Supermarket,Arka Chatterjee,(303) 555-0100,(303) 555-0101,http://www.microsoft.com/,Delivery Van,Byers
1025,Tuulikki Linna,Gift Store,Tuulikki Linna,(217) 555-0100,(217) 555-0101,http://www.microsoft.com/,Delivery Van,Otterville
1026,Daniella Cavalcante,Computer Store,Daniella Cavalcante,(405) 555-0100,(405) 555-0101,http://www.microsoft.com/,Delivery Van,Ravia
1027,Serdar ozden,Corporate,Serdar ozden,(319) 555-0100,(319) 555-0101,http://www.microsoft.com/,Delivery Van,Richland
1028,Emma Van Zant,Gift Store,Emma Van Zant,(303) 555-0100,(303) 555-0101,http://www.microsoft.com/,Delivery Van,Wray
1029,Veronika Necesana,Novelty Shop,Veronika Necesana,(218) 555-0100,(218) 555-0101,http://www.microsoft.com/,Delivery Van,Dover
1030,Chompoo Atitarn,Computer Store,Chompoo Atitarn,(603) 555-0100,(603) 555-0101,http://www.microsoft.com/,Delivery Van,Ashland
1031,Dipti Shah,Gift Store,Dipti Shah,(216) 555-0100,(216) 555-0101,http://www.microsoft.com/,Delivery Van,Scioto Furnace
1032,Som Mukherjee,Novelty Shop,Som Mukherjee,(385) 555-0100,(385) 555-0101,http://www.microsoft.com/,Delivery Van,Moroni
1033,Cuneyt Arslan,Supermarket,Cuneyt Arslan,(405) 555-0100,(405) 555-0101,http://www.microsoft.com/,Delivery Van,Komalty
1034,Aishwarya Dantuluri,Novelty Shop,Aishwarya Dantuluri,(209) 555-0100,(209) 555-0101,http://www.microsoft.com/,Delivery Van,Biggs
1035,Manjunatha Karnik,Computer Store,Manjunatha Karnik,(405) 555-0100,(405) 555-0101,http://www.microsoft.com/,Delivery Van,Wright City
1036,Erik Malk,Computer Store,Erik Malk,(406) 555-0100,(406) 555-0101,http://www.microsoft.com/,Delivery Van,Basin
1037,David Jaramillo,Corporate,David Jaramillo,(803) 555-0100,(803) 555-0101,http://www.microsoft.com/,Delivery Van,Ridgeway
1038,Damodara Trivedi,Gift Store,Damodara Trivedi,(210) 555-0100,(210) 555-0101,http://www.microsoft.com/,Delivery Van,Tarzan
1039,Bhaamini Palagummi,Gift Store,Bhaamini Palagummi,(212) 555-0100,(212) 555-0101,http://www.microsoft.com/,Delivery Van,Lake Mohegan
1040,Damodar Shenoy,Novelty Shop,Damodar Shenoy,(229) 555-0100,(229) 555-0101,http://www.microsoft.com/,Delivery Van,Scott
1041,Tomo Vidovic,Supermarket,Tomo Vidovic,(207) 555-0100,(207) 555-0101,http://www.microsoft.com/,Delivery Van,Tremont
1042,Nguyen Banh,Novelty Shop,Nguyen Banh,(239) 555-0100,(239) 555-0101,http://www.microsoft.com/,Delivery Van,Florahome
1043,Raj Verma,Corporate,Raj Verma,(203) 555-0100,(203) 555-0101,http://www.microsoft.com/,Delivery Van,Colebrook
1044,Hanita Nookala,Novelty Shop,Hanita Nookala,(225) 555-0100,(225) 555-0101,http://www.microsoft.com/,Delivery Van,Meaux
