InvoiceLineID,Description,CustomerName,CityState,Sales
226984,Superhero action jacket (Blue) 4XL,Aive Petrov,Virgil (Kansas),31
226985,Developer joke mug - this code was generated by a tool (White),Aive Petrov,Virgil (Kansas),2
226986,RC toy sedan car with remote control (Red) 1/50 scale,Aive Petrov,Virgil (Kansas),15
226987,Black and orange this way up despatch tape 48mmx75m,Aive Petrov,Virgil (Kansas),130
226988,Shipping carton (Brown) 480x270x320mm,Aive Petrov,Virgil (Kansas),56
226990,"""The Gu"" red shirt XML tag t-shirt (White) XXS",David Novacek ,Corryton (Tennessee),162
226991,Black and orange glass with care despatch tape 48mmx75m,Jakub Lukes,Eagle Valley (New York),29
227000,Halloween skull mask (Gray) M,"Wingtip Toys (Harkers Island, NC)",Harkers Island (North Carolina),130
227001,Permanent marker black 5mm nib (Black) 5mm,"Wingtip Toys (Harkers Island, NC)",Harkers Island (North Carolina),16
227002,Clear packaging tape 48mmx75m,"Wingtip Toys (Harkers Island, NC)",Harkers Island (North Carolina),117
227003,"""The Gu"" red shirt XML tag t-shirt (Black) 3XL","Wingtip Toys (Harkers Island, NC)",Harkers Island (North Carolina),32
227004,DBA joke mug - it depends (Black),"Wingtip Toys (Harkers Island, NC)",Harkers Island (North Carolina),12
227005,USB missile launcher (Green),Aishwarya Dantuluri,Biggs (California),38
227006,Shipping carton (Brown) 500x310x310mm,Aishwarya Dantuluri,Biggs (California),11
227007,Alien officer hoodie (Black) 3XL,Aishwarya Dantuluri,Biggs (California),47
227008,Red and white urgent  heavy despatch tape  48mmx100m,Aishwarya Dantuluri,Biggs (California),72
227009,USB food flash drive - shrimp cocktail,Seo-yun Paik,Jones Creek (Texas),24
227010,USB missile launcher (Green),Seo-yun Paik,Jones Creek (Texas),4
227011,Air cushion film 200mmx200mm 325m,Seo-yun Paik,Jones Creek (Texas),108
227012,Bubblewrap dispenser (Black) 1.5m,Seo-yun Paik,Jones Creek (Texas),216
227024,32 mm Double sided bubble wrap 10m,"Wingtip Toys (Vamo, FL)",Vamo (Florida),33
227025,Bubblewrap dispenser (Black) 1.5m,"Wingtip Toys (Vamo, FL)",Vamo (Florida),252
227026,DBA joke mug - mind if I join you? (White),"Wingtip Toys (Vamo, FL)",Vamo (Florida),6
227029,Void fill 200 L bag (White) 200L,"Tailspin Toys (South Laguna, CA)",South Laguna (California),188
227030,USB missile launcher (Green),"Tailspin Toys (South Laguna, CA)",South Laguna (California),4
227031,Tape dispenser (Black),"Tailspin Toys (South Laguna, CA)",South Laguna (California),480
227032,Clear packaging tape 48mmx100m,"Tailspin Toys (South Laguna, CA)",South Laguna (California),120
227033,Furry animal socks (Pink) XL,"Tailspin Toys (South Laguna, CA)",South Laguna (California),90
227034,Tape dispenser (Black),Dhanishta Pullela,Gallipolis Ferry (West Virginia),288
227035,DBA joke mug - mind if I join you? (White),Dhanishta Pullela,Gallipolis Ferry (West Virginia),12
227036,Shipping carton (Brown) 279x254x217mm,Dhanishta Pullela,Gallipolis Ferry (West Virginia),4
227037,Ride on toy sedan car (Red) 1/12 scale,Dhanishta Pullela,Gallipolis Ferry (West Virginia),276
227038,3 kg Courier post bag (White) 300x190x95mm,"Tailspin Toys (Lakemore, OH)",Lakemore (Ohio),30
227039,"""The Gu"" red shirt XML tag t-shirt (White) 3XS","Tailspin Toys (Lakemore, OH)",Lakemore (Ohio),324
227040,Red and white urgent  heavy despatch tape  48mmx100m,"Tailspin Toys (Lakemore, OH)",Lakemore (Ohio),43
227046,Ride on toy sedan car (Red) 1/12 scale,"Wingtip Toys (Sayner, WI)",Sayner (Wisconsin),138
227047,Medium sized bubblewrap roll 20m,"Wingtip Toys (Sayner, WI)",Sayner (Wisconsin),30
227048,RC vintage American toy coupe with remote control (Red) 1/50 scale,"Wingtip Toys (Sayner, WI)",Sayner (Wisconsin),18
227056,Small 9mm replacement blades 9mm,Libuse Kuchtova,Van Alstyne (Texas),24
227057,Developer joke mug - old C developers never die (Black),Libuse Kuchtova,Van Alstyne (Texas),2
227058,IT joke mug - that behavior is by design (White),Libuse Kuchtova,Van Alstyne (Texas),16
227059,Dinosaur battery-powered slippers (Green) XL,Libuse Kuchtova,Van Alstyne (Texas),38
227060,"Developer joke mug - (hip, hip, array) (Black)",Libuse Kuchtova,Van Alstyne (Texas),14
227066,Dinosaur battery-powered slippers (Green) XL,Valter Viiding,Cuyahoga Heights (Ohio),14
227067,"""The Gu"" red shirt XML tag t-shirt (White) 3XL",Valter Viiding,Cuyahoga Heights (Ohio),162
227068,Bubblewrap dispenser (Black) 1.5m,Valter Viiding,Cuyahoga Heights (Ohio),360
227076,Developer joke mug - when your hammer is C++ (White),Bhaamini Palagummi,Lake Mohegan (New York),8
227077,RC vintage American toy coupe with remote control (Black) 1/50 scale,Bhaamini Palagummi,Lake Mohegan (New York),14
227078,"""The Gu"" red shirt XML tag t-shirt (White) 7XL",Bhaamini Palagummi,Lake Mohegan (New York),130
227079,USB missile launcher (Green),Bhaamini Palagummi,Lake Mohegan (New York),38
227080,Superhero action jacket (Blue) 3XL,"Tailspin Toys (Placer, OR)",Placer (Oregon),51
227081,Ride on big wheel monster truck (Black) 1/12 scale,"Tailspin Toys (Placer, OR)",Placer (Oregon),207
227082,"""The Gu"" red shirt XML tag t-shirt (Black) 3XL",Arka Chatterjee,Byers (Colorado),130
227083,IT joke mug - hardware: part of the computer that can be kicked (White),Arka Chatterjee,Byers (Colorado),14
227084,20 mm Anti static bubble wrap (Blue) 50m,Arka Chatterjee,Byers (Colorado),1377
227085,Developer joke mug - Oct 31 = Dec 25 (Black),Arka Chatterjee,Byers (Colorado),18
227086,Halloween skull mask (Gray) XL,Arka Chatterjee,Byers (Colorado),162
227087,"""The Gu"" red shirt XML tag t-shirt (White) L",Milinka Zujovic,Zurich (Kansas),32
227088,Permanent marker red 5mm nib (Red) 5mm,Milinka Zujovic,Zurich (Kansas),16
227089,IT joke mug - hardware: part of the computer that can be kicked (Black),Milinka Zujovic,Zurich (Kansas),18
227090,Bubblewrap dispenser (Black) 1.5m,"Wingtip Toys (Mendoza, TX)",Mendoza (Texas),144
227091,Developer joke mug - fun was unexpected at this time (White),"Wingtip Toys (Mendoza, TX)",Mendoza (Texas),18
227092,Animal with big feet slippers (Brown) S,"Wingtip Toys (Mendoza, TX)",Mendoza (Texas),19
227096,Ride on vintage American toy coupe (Red) 1/12 scale,"Tailspin Toys (Aspen Park, CO)",Aspen Park (Colorado),214
227097,USB food flash drive - hot dog,"Tailspin Toys (Aspen Park, CO)",Aspen Park (Colorado),6
227098,Ogre battery-powered slippers (Green) L,"Tailspin Toys (Aspen Park, CO)",Aspen Park (Colorado),48
227099,Ogre battery-powered slippers (Green) M,"Tailspin Toys (Aspen Park, CO)",Aspen Park (Colorado),29
227100,Developer joke mug - Oct 31 = Dec 25 (White),"Tailspin Toys (Aspen Park, CO)",Aspen Park (Colorado),18
227101,Ride on vintage American toy coupe (Black) 1/12 scale,"Tailspin Toys (Minidoka, ID)",Minidoka (Idaho),86
227102,IT joke mug - that behavior is by design (White),"Tailspin Toys (Minidoka, ID)",Minidoka (Idaho),4
227103,"""The Gu"" red shirt XML tag t-shirt (White) XXL","Tailspin Toys (Minidoka, ID)",Minidoka (Idaho),292
227104,Furry gorilla with big eyes slippers (Black) S,"Tailspin Toys (Minidoka, ID)",Minidoka (Idaho),38
227105,32 mm Double sided bubble wrap 10m,"Tailspin Toys (Minidoka, ID)",Minidoka (Idaho),132
227106,Halloween zombie mask (Light Brown) S,Dipti Shah,Scioto Furnace (Ohio),194
227107,DBA joke mug - I will get you in order (Black),Dipti Shah,Scioto Furnace (Ohio),16
227108,Black and orange handle with care despatch tape  48mmx100m,Dipti Shah,Scioto Furnace (Ohio),101
227112,Furry gorilla with big eyes slippers (Black) M,Wingtip Toys (Head Office),Orchard Mesa (Colorado),24
227113,Ogre battery-powered slippers (Green) S,Wingtip Toys (Head Office),Orchard Mesa (Colorado),24
227114,Pack of 12 action figures (female),Wingtip Toys (Head Office),Orchard Mesa (Colorado),5
227115,Black and orange glass with care despatch tape  48mmx100m,Wingtip Toys (Head Office),Orchard Mesa (Colorado),58
227116,Alien officer hoodie (Black) 5XL,Wingtip Toys (Head Office),Orchard Mesa (Colorado),16
227117,Superhero action jacket (Blue) XXS,"Tailspin Toys (Impact, TX)",Impact (Texas),19
227118,Developer joke mug - fun was unexpected at this time (Black),"Tailspin Toys (Impact, TX)",Impact (Texas),20
227119,Red and white urgent  heavy despatch tape  48mmx100m,"Tailspin Toys (Impact, TX)",Impact (Texas),115
227120,Furry animal socks (Pink) S,"Tailspin Toys (Impact, TX)",Impact (Texas),72
227121,Black and orange glass with care despatch tape 48mmx75m,"Tailspin Toys (Fieldbrook, CA)",Fieldbrook (California),14
227122,Developer joke mug - Oct 31 = Dec 25 (Black),"Tailspin Toys (Fieldbrook, CA)",Fieldbrook (California),12
227123,Dinosaur battery-powered slippers (Green) XL,"Tailspin Toys (Fieldbrook, CA)",Fieldbrook (California),29
227124,Superhero action jacket (Blue) S,Damodara Trivedi,Tarzan (Texas),4
227125,Developer joke mug - that's a hardware problem (White),Damodara Trivedi,Tarzan (Texas),2
227135,Shipping carton (Brown) 480x270x320mm,Dinh Mai,Dorchester (Texas),101
227136,IT joke mug - hardware: part of the computer that can be kicked (White),Dinh Mai,Dorchester (Texas),12
227137,USB missile launcher (Green),Dinh Mai,Dorchester (Texas),38
227138,DBA joke mug - SELECT caffeine FROM mug (White),Dinh Mai,Dorchester (Texas),20
227148,IT joke mug - hardware: part of the computer that can be kicked (White),Fabrice Cloutier,Staley (North Carolina),20
227149,Ride on toy sedan car (Pink) 1/12 scale,Fabrice Cloutier,Staley (North Carolina),138
227150,3 kg Courier post bag (White) 300x190x95mm,Fabrice Cloutier,Staley (North Carolina),15
227151,"""The Gu"" red shirt XML tag t-shirt (White) XL","Wingtip Toys (Connoquenessing, PA)",Connoquenessing (Pennsylvania),130
227152,Shipping carton (Brown) 413x285x187mm,"Wingtip Toys (Connoquenessing, PA)",Connoquenessing (Pennsylvania),26
227153,Alien officer hoodie (Black) 4XL,"Wingtip Toys (Connoquenessing, PA)",Connoquenessing (Pennsylvania),53
227154,Air cushion machine (Blue),"Wingtip Toys (Connoquenessing, PA)",Connoquenessing (Pennsylvania),1139
227155,Black and orange glass with care despatch tape  48mmx100m,"Wingtip Toys (Connoquenessing, PA)",Connoquenessing (Pennsylvania),43
227163,Ride on toy sedan car (Black) 1/12 scale,"Wingtip Toys (Port Hueneme, CA)",Port Hueneme (California),69
227164,Halloween zombie mask (Light Brown) S,"Wingtip Toys (Port Hueneme, CA)",Port Hueneme (California),130
227169,USB food flash drive - hamburger,Jaroslav Fisar,Sigel (Pennsylvania),14
227170,DBA joke mug - SELECT caffeine FROM mug (Black),Jaroslav Fisar,Sigel (Pennsylvania),4
227171,Dinosaur battery-powered slippers (Green) L,Jaroslav Fisar,Sigel (Pennsylvania),10
227174,Alien officer hoodie (Black) 5XL,Daakshaayaani Sankaramanchi,Spillville (Iowa),11
227175,Developer joke mug - old C developers never die (White),Daakshaayaani Sankaramanchi,Spillville (Iowa),2
227176,Large  replacement blades 18mm,"Wingtip Toys (Obion, TN)",Obion (Tennessee),30
227177,Shipping carton (Brown) 413x285x187mm,"Wingtip Toys (Obion, TN)",Obion (Tennessee),19
227181,Black and orange fragile despatch tape 48mmx100m,"Tailspin Toys (Buell, MO)",Buell (Missouri),194
227182,DBA joke mug - daaaaaa-ta (Black),"Tailspin Toys (Buell, MO)",Buell (Missouri),2
227183,Superhero action jacket (Blue) XS,"Tailspin Toys (Buell, MO)",Buell (Missouri),15
227184,Halloween skull mask (Gray) M,"Wingtip Toys (Harkers Island, NC)",Harkers Island (North Carolina),32
227185,USB food flash drive - hamburger,"Wingtip Toys (Harkers Island, NC)",Harkers Island (North Carolina),43
227186,"""The Gu"" red shirt XML tag t-shirt (Black) 3XS","Wingtip Toys (Harkers Island, NC)",Harkers Island (North Carolina),65
227187,USB rocket launcher (Gray),"Wingtip Toys (Harkers Island, NC)",Harkers Island (North Carolina),19
227188,Ogre battery-powered slippers (Green) XL,"Tailspin Toys (Saint Louis Park, MN)",Saint Louis Park (Minnesota),5
227189,Permanent marker red 5mm nib (Red) 5mm,"Tailspin Toys (Saint Louis Park, MN)",Saint Louis Park (Minnesota),49
227190,Furry gorilla with big eyes slippers (Black) M,"Tailspin Toys (Saint Louis Park, MN)",Saint Louis Park (Minnesota),38
227191,Black and orange fragile despatch tape 48mmx100m,"Tailspin Toys (Saint Louis Park, MN)",Saint Louis Park (Minnesota),216
227192,Developer joke mug - understanding recursion requires understanding recursion (Black),"Tailspin Toys (Saint Louis Park, MN)",Saint Louis Park (Minnesota),2
227198,Furry gorilla with big eyes slippers (Black) XL,Christian Couet,Great Neck (New York),10
227199,Large  replacement blades 18mm,Christian Couet,Great Neck (New York),18
227200,Superhero action jacket (Blue) 5XL,Christian Couet,Great Neck (New York),51
227201,"""The Gu"" red shirt XML tag t-shirt (Black) 3XL","Wingtip Toys (Sayner, WI)",Sayner (Wisconsin),162
227202,"""The Gu"" red shirt XML tag t-shirt (Black) 6XL","Wingtip Toys (Sayner, WI)",Sayner (Wisconsin),97
227203,Furry animal socks (Pink) M,"Tailspin Toys (Ortley Beach, NJ)",Ortley Beach (New Jersey),18
227204,DBA joke mug - mind if I join you? (Black),"Tailspin Toys (Ortley Beach, NJ)",Ortley Beach (New Jersey),14
227205,DBA joke mug - daaaaaa-ta (White),"Tailspin Toys (Ortley Beach, NJ)",Ortley Beach (New Jersey),6
227206,Superhero action jacket (Blue) XXS,"Tailspin Toys (Ortley Beach, NJ)",Ortley Beach (New Jersey),30
227207,Shipping carton (Brown) 229x229x229mm,"Tailspin Toys (Antares, AZ)",Antares (Arizona),30
227208,Superhero action jacket (Blue) XS,"Tailspin Toys (Antares, AZ)",Antares (Arizona),30
227209,"""The Gu"" red shirt XML tag t-shirt (Black) 5XL","Tailspin Toys (Antares, AZ)",Antares (Arizona),324
227210,Developer joke mug - when your hammer is C++ (White),"Tailspin Toys (Antares, AZ)",Antares (Arizona),10
227211,Superhero action jacket (Blue) 3XL,Olafs Rozitis,Sherwin (Kansas),10
227212,Alien officer hoodie (Black) 5XL,Olafs Rozitis,Sherwin (Kansas),47
227213,Animal with big feet slippers (Brown) L,Olafs Rozitis,Sherwin (Kansas),29
227214,RC vintage American toy coupe with remote control (Red) 1/50 scale,"Wingtip Toys (Edmund, WI)",Edmund (Wisconsin),45
227215,DBA joke mug - daaaaaa-ta (Black),"Wingtip Toys (Edmund, WI)",Edmund (Wisconsin),14
227220,Small 9mm replacement blades 9mm,"Tailspin Toys (Mount Montgomery, NV)",Mount Montgomery (Nevada),48
227221,Developer joke mug - this code was generated by a tool (White),"Tailspin Toys (Mount Montgomery, NV)",Mount Montgomery (Nevada),16
227222,RC toy sedan car with remote control (Black) 1/50 scale,"Wingtip Toys (North Beach Haven, NJ)",North Beach Haven (New Jersey),34
227223,Animal with big feet slippers (Brown) M,"Wingtip Toys (North Beach Haven, NJ)",North Beach Haven (New Jersey),5
227224,Pack of 12 action figures (male),"Wingtip Toys (North Beach Haven, NJ)",North Beach Haven (New Jersey),22
227225,"Developer joke mug - (hip, hip, array) (Black)","Wingtip Toys (North Beach Haven, NJ)",North Beach Haven (New Jersey),2
227226,IT joke mug - that behavior is by design (White),"Wingtip Toys (Universal City, TX)",Universal City (Texas),4
227227,Ride on toy sedan car (Blue) 1/12 scale,"Wingtip Toys (Universal City, TX)",Universal City (Texas),345
227232,"""The Gu"" red shirt XML tag t-shirt (Black) 7XL",Abel Spirlea,Markville (Minnesota),32
227233,Ogre battery-powered slippers (Green) M,Abel Spirlea,Markville (Minnesota),43
227234,Medium sized bubblewrap roll 20m,Daevasree Samavedam,Golf View (New Jersey),30
227235,DBA joke mug - SELECT caffeine FROM mug (White),"Wingtip Toys (Bell Acres, PA)",Bell Acres (Pennsylvania),20
227236,Animal with big feet slippers (Brown) XL,"Wingtip Toys (Bell Acres, PA)",Bell Acres (Pennsylvania),29
227237,Superhero action jacket (Blue) M,"Wingtip Toys (Bell Acres, PA)",Bell Acres (Pennsylvania),5
227238,Packing knife with metal insert blade (Yellow) 18mm,"Wingtip Toys (Bell Acres, PA)",Bell Acres (Pennsylvania),9
227239,IT joke mug - that behavior is by design (Black),"Wingtip Toys (Dacono, CO)",Dacono (Colorado),2
227240,Superhero action jacket (Blue) L,"Wingtip Toys (Dacono, CO)",Dacono (Colorado),27
227241,32 mm Double sided bubble wrap 50m,"Tailspin Toys (Big Moose, NY)",Big Moose (New York),168
227242,DBA joke mug - SELECT caffeine FROM mug (Black),"Tailspin Toys (Big Moose, NY)",Big Moose (New York),16
227243,USB food flash drive - pizza slice,"Tailspin Toys (Big Moose, NY)",Big Moose (New York),5
227244,"""The Gu"" red shirt XML tag t-shirt (Black) XXS","Tailspin Toys (Big Moose, NY)",Big Moose (New York),227
227245,Air cushion film 200mmx200mm 325m,"Tailspin Toys (Big Moose, NY)",Big Moose (New York),122
227246,IT joke mug - keyboard not found … press F1 to continue (White),Maryann Huddleston,Robertsburg (West Virginia),20
227247,Developer joke mug - that's a hardware problem (Black),Maryann Huddleston,Robertsburg (West Virginia),2
227248,"""The Gu"" red shirt XML tag t-shirt (White) 7XL",Maryann Huddleston,Robertsburg (West Virginia),324
227249,USB food flash drive - shrimp cocktail,"Tailspin Toys (Hanoverton, OH)",Hanoverton (Ohio),4
227250,Superhero action jacket (Blue) XXS,"Tailspin Toys (Hanoverton, OH)",Hanoverton (Ohio),34
227251,RC toy sedan car with remote control (Green) 1/50 scale,"Tailspin Toys (Hanoverton, OH)",Hanoverton (Ohio),11
227252,RC toy sedan car with remote control (Green) 1/50 scale,Lakshmi Benipal,Lompoc (California),19
227253,20 mm Anti static bubble wrap (Blue) 20m,Lakshmi Benipal,Lompoc (California),540
227254,RC toy sedan car with remote control (Black) 1/50 scale,Lakshmi Benipal,Lompoc (California),19
227255,Animal with big feet slippers (Brown) M,"Tailspin Toys (North Ridge, NY)",North Ridge (New York),38
227256,Alien officer hoodie (Black) 5XL,"Tailspin Toys (North Ridge, NY)",North Ridge (New York),16
227257,Permanent marker red 5mm nib (Red) 5mm,"Tailspin Toys (North Ridge, NY)",North Ridge (New York),49
227258,"""The Gu"" red shirt XML tag t-shirt (White) 6XL","Tailspin Toys (North Ridge, NY)",North Ridge (New York),97
227259,Developer joke mug - that's a hardware problem (Black),"Tailspin Toys (North Ridge, NY)",North Ridge (New York),10
227260,USB food flash drive - shrimp cocktail,Aive Petrov,Virgil (Kansas),29
227261,Dinosaur battery-powered slippers (Green) L,Aive Petrov,Virgil (Kansas),14
227262,Superhero action jacket (Blue) 5XL,Aive Petrov,Virgil (Kansas),41
227263,Developer joke mug - understanding recursion requires understanding recursion (White),Aive Petrov,Virgil (Kansas),10
227264,Void fill 100 L bag (White) 100L,Anil Sarkar,Gardners (Pennsylvania),156
227265,Black and yellow heavy despatch tape 48mmx100m,Anil Sarkar,Gardners (Pennsylvania),58
227266,USB food flash drive - hot dog,Anil Sarkar,Gardners (Pennsylvania),38
227267,Pack of 12 action figures (variety),Anil Sarkar,Gardners (Pennsylvania),22
227268,Pack of 12 action figures (male),Anil Sarkar,Gardners (Pennsylvania),19
227269,"Developer joke mug - (hip, hip, array) (Black)","Wingtip Toys (North Beach Haven, NJ)",North Beach Haven (New Jersey),6
227270,Developer joke mug - inheritance is the OO way to become wealthy (Black),"Wingtip Toys (North Beach Haven, NJ)",North Beach Haven (New Jersey),18
227271,"""The Gu"" red shirt XML tag t-shirt (Black) 3XL","Tailspin Toys (Furley, KS)",Furley (Kansas),97
227272,Developer joke mug - there are 10 types of people in the world (Black),"Tailspin Toys (Furley, KS)",Furley (Kansas),2
227273,Shipping carton (Brown) 480x270x320mm,"Tailspin Toys (Furley, KS)",Furley (Kansas),34
227274,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",Dinh Mai,Dorchester (Texas),65
227275,Furry gorilla with big eyes slippers (Black) L,Dinh Mai,Dorchester (Texas),19
227278,Chocolate sharks 250g,Nada Jovanovic,North York (Pennsylvania),130
227279,DBA joke mug - SELECT caffeine FROM mug (White),Nada Jovanovic,North York (Pennsylvania),10
227280,Halloween zombie mask (Light Brown) M,Nada Jovanovic,North York (Pennsylvania),97
227281,Tape dispenser (Black),Nada Jovanovic,North York (Pennsylvania),480
227282,RC toy sedan car with remote control (Blue) 1/50 scale,Nada Jovanovic,North York (Pennsylvania),15
227283,Clear packaging tape 48mmx75m,Maksims Krastins,Lorentz (West Virginia),105
227284,Air cushion machine (Blue),Maksims Krastins,Lorentz (West Virginia),2849
227285,RC toy sedan car with remote control (Red) 1/50 scale,Maksims Krastins,Lorentz (West Virginia),23
227286,USB food flash drive - chocolate bar,Maksims Krastins,Lorentz (West Virginia),38
227287,Packing knife with metal insert blade (Yellow) 9mm,Maksims Krastins,Lorentz (West Virginia),8
227296,Small sized bubblewrap roll 10m,"Wingtip Toys (West Hempstead, NY)",West Hempstead (New York),60
227297,Permanent marker blue 5mm nib (Blue) 5mm,"Wingtip Toys (West Hempstead, NY)",West Hempstead (New York),22
227298,Plush shark slippers (Gray) M,"Wingtip Toys (Edmund, WI)",Edmund (Wisconsin),5
227299,Dinosaur battery-powered slippers (Green) L,"Wingtip Toys (Edmund, WI)",Edmund (Wisconsin),14
227300,Plush shark slippers (Gray) L,Aleksandrs Riekstins,La Bolt (South Dakota),34
227301,DBA joke mug - it depends (Black),Aleksandrs Riekstins,La Bolt (South Dakota),6
227302,Void fill 200 L bag (White) 200L,Aleksandrs Riekstins,La Bolt (South Dakota),225
227303,Furry animal socks (Pink) M,Isa Hulsegge,Saxapahaw (North Carolina),81
227304,Ride on toy sedan car (Yellow) 1/12 scale,Isa Hulsegge,Saxapahaw (North Carolina),173
227305,Plush shark slippers (Gray) L,Isa Hulsegge,Saxapahaw (North Carolina),5
227309,Developer joke mug - old C developers never die (Black),"Tailspin Toys (Antares, AZ)",Antares (Arizona),18
227310,Small 9mm replacement blades 9mm,"Tailspin Toys (Antares, AZ)",Antares (Arizona),12
227311,"""The Gu"" red shirt XML tag t-shirt (Black) 3XL","Tailspin Toys (Antares, AZ)",Antares (Arizona),65
227312,Ride on toy sedan car (Red) 1/12 scale,"Tailspin Toys (Antares, AZ)",Antares (Arizona),69
227313,Furry animal socks (Pink) S,"Tailspin Toys (Antares, AZ)",Antares (Arizona),9
227314,RC toy sedan car with remote control (Black) 1/50 scale,"Tailspin Toys (Glen Avon, CA)",Glen Avon (California),11
227315,Developer joke mug - a foo walks into a bar (White),"Tailspin Toys (Glen Avon, CA)",Glen Avon (California),12
227316,Air cushion film 200mmx200mm 325m,"Tailspin Toys (Glen Avon, CA)",Glen Avon (California),14
227317,"""The Gu"" red shirt XML tag t-shirt (White) 3XS","Tailspin Toys (Lake Stevens, WA)",Lake Stevens (Washington),130
227318,Clear packaging tape 48mmx100m,"Tailspin Toys (Lake Stevens, WA)",Lake Stevens (Washington),36
227319,Superhero action jacket (Blue) 3XL,"Tailspin Toys (Lake Stevens, WA)",Lake Stevens (Washington),31
227320,Superhero action jacket (Blue) XXL,"Tailspin Toys (Lake Stevens, WA)",Lake Stevens (Washington),32
227331,USB food flash drive - cookie,"Wingtip Toys (Lytle, TX)",Lytle (Texas),10
227332,Novelty chilli chocolates 500g,"Wingtip Toys (Lytle, TX)",Lytle (Texas),126
227333,USB food flash drive - hamburger,"Wingtip Toys (Lytle, TX)",Lytle (Texas),24
227334,Small sized bubblewrap roll 10m,"Tailspin Toys (Eastchester, NY)",Eastchester (New York),68
227335,"""The Gu"" red shirt XML tag t-shirt (White) M",Marija Justina Pasek,Marguerite (Pennsylvania),259
227337,"""The Gu"" red shirt XML tag t-shirt (Black) XL","Tailspin Toys (Furley, KS)",Furley (Kansas),227
227338,Tape dispenser (Red),"Tailspin Toys (Fishtail, MT)",Fishtail (Montana),144
227339,Void fill 100 L bag (White) 100L,"Wingtip Toys (White Church, MO)",White Church (Missouri),39
227340,20 mm Anti static bubble wrap (Blue) 10m,"Wingtip Toys (White Church, MO)",White Church (Missouri),348
227341,Developer joke mug - there are 10 types of people in the world (Black),"Wingtip Toys (White Church, MO)",White Church (Missouri),16
227342,32 mm Anti static bubble wrap (Blue) 10m,"Wingtip Toys (White Church, MO)",White Church (Missouri),96
227343,Void fill 200 L bag (White) 200L,"Wingtip Toys (White Church, MO)",White Church (Missouri),113
227347,DBA joke mug - you might be a DBA if (Black),"Tailspin Toys (Coney Island, MO)",Coney Island (Missouri),16
227348,Void fill 300 L bag (White) 300L,"Tailspin Toys (Coney Island, MO)",Coney Island (Missouri),570
227354,Small sized bubblewrap roll 10m,"Tailspin Toys (Arietta, NY)",Arietta (New York),60
227355,Superhero action jacket (Blue) XL,"Tailspin Toys (Arietta, NY)",Arietta (New York),36
227356,Shipping carton (Brown) 413x285x187mm,"Tailspin Toys (Arietta, NY)",Arietta (New York),30
227359,Developer joke mug - fun was unexpected at this time (White),Dipti Shah,Scioto Furnace (Ohio),2
227360,"""The Gu"" red shirt XML tag t-shirt (Black) XXL",Dipti Shah,Scioto Furnace (Ohio),97
227361,Ogre battery-powered slippers (Green) XL,"Tailspin Toys (Big Moose, NY)",Big Moose (New York),38
227362,IT joke mug - that behavior is by design (Black),"Tailspin Toys (Big Moose, NY)",Big Moose (New York),12
227363,Developer joke mug - understanding recursion requires understanding recursion (White),"Tailspin Toys (Big Moose, NY)",Big Moose (New York),16
227364,Animal with big feet slippers (Brown) L,"Tailspin Toys (Big Moose, NY)",Big Moose (New York),24
227365,White chocolate moon rocks 250g,"Tailspin Toys (Big Moose, NY)",Big Moose (New York),65
227366,Express post box 5kg (White) 350x280x130mm,Aakriti Byrraju,Glenwillow (Ohio),34
227367,RC toy sedan car with remote control (Pink) 1/50 scale,Laszlo Gardenier,Marion Hill (Pennsylvania),34
227368,RC toy sedan car with remote control (Green) 1/50 scale,Laszlo Gardenier,Marion Hill (Pennsylvania),4
227369,Black and yellow heavy despatch tape 48mmx100m,Laszlo Gardenier,Marion Hill (Pennsylvania),43
227370,Superhero action jacket (Blue) 3XS,Laszlo Gardenier,Marion Hill (Pennsylvania),38
227372,"""The Gu"" red shirt XML tag t-shirt (White) 4XL","Wingtip Toys (Bergen Park, CO)",Bergen Park (Colorado),97
227373,Furry animal socks (Pink) S,"Wingtip Toys (Bergen Park, CO)",Bergen Park (Colorado),9
227374,Developer joke mug - when your hammer is C++ (Black),"Tailspin Toys (Scofield, UT)",Scofield (Utah),14
227375,Developer joke mug - old C developers never die (Black),"Tailspin Toys (Scofield, UT)",Scofield (Utah),20
227376,USB food flash drive - dessert 10 drive variety pack,"Tailspin Toys (Scofield, UT)",Scofield (Utah),43
227384,Halloween skull mask (Gray) M,Agrita Kanepa,Branchburg Park (New Jersey),97
227385,USB food flash drive - pizza slice,Agrita Kanepa,Branchburg Park (New Jersey),14
227386,20 mm Double sided bubble wrap 20m,"Wingtip Toys (Bokeelia, FL)",Bokeelia (Florida),50
227387,Furry animal socks (Pink) M,"Wingtip Toys (Bokeelia, FL)",Bokeelia (Florida),81
227388,USB food flash drive - banana,"Wingtip Toys (Bokeelia, FL)",Bokeelia (Florida),5
227389,Dinosaur battery-powered slippers (Green) L,"Tailspin Toys (North Cowden, TX)",North Cowden (Texas),5
227390,Plush shark slippers (Gray) S,"Tailspin Toys (North Cowden, TX)",North Cowden (Texas),10
227391,Ogre battery-powered slippers (Green) L,"Tailspin Toys (North Cowden, TX)",North Cowden (Texas),38
227392,"""The Gu"" red shirt XML tag t-shirt (White) XL",Emil Roman,Kopperl (Texas),292
227393,Packing knife with metal insert blade (Yellow) 9mm,Emil Roman,Kopperl (Texas),15
